STATE,DISTRICT,YEAR,MURDER,RAPE,KIDNAPPING,THEFT,DOWRY_DEATHS,OTHER_CRIMES,TOTAL_CRIMES
20,929,2012,71,31,29,462,6,1642,2241
20,936,2012,142,64,65,1395,18,4681,6365
20,872,2012,4880,1839,1583,70073,329,123996,202700
21,132,2012,46,11,12,48,0,197,314
21,164,2012,19,0,5,4,0,40,68
21,186,2012,14,1,6,23,0,76,120
21,188,2012,0,0,0,0,0,2,2
21,360,2012,101,10,46,208,0,344,709
21,361,2012,163,18,72,538,0,694,1485
21,770,2012,21,2,22,17,0,114,176
21,844,2012,16,1,7,3,0,46,73
21,861,2012,89,20,44,102,0,436,691
21,891,2012,23,0,9,16,0,51,99
21,872,2012,492,63,223,959,0,2000,3737
22,297,2012,20,2,9,46,0,70,147
22,299,2012,18,6,15,46,0,61,146
22,302,2012,25,6,19,117,0,304,471
22,375,2012,55,32,18,86,0,204,395
22,468,2012,39,58,18,317,1,484,917
22,471,2012,29,28,6,48,0,113,224
22,733,2012,14,32,7,74,0,130,257
22,872,2012,200,164,92,734,1,1366,2557
23,11,2012,25,42,2,485,0,351,905
23,163,2012,6,12,1,148,0,63,230
23,486,2012,5,9,1,79,0,79,173
23,525,2012,3,7,1,46,0,32,89
23,535,2012,6,16,1,84,0,35,142
23,555,2012,3,10,1,40,0,26,80
23,746,2012,0,0,1,37,0,27,65
23,772,2012,3,7,0,37,0,35,82
23,872,2012,51,103,8,956,0,648,1766
24,250,2012,34,9,16,257,0,208,524
24,478,2012,6,0,0,2,0,3,11
24,483,2012,21,1,3,96,0,57,178
24,530,2012,2,0,0,1,0,10,13
24,575,2012,11,3,0,18,0,29,61
24,576,2012,9,3,4,23,0,23,62
24,673,2012,6,0,1,14,0,8,29
24,674,2012,4,1,0,17,0,21,43
24,882,2012,6,1,0,16,0,21,44
24,933,2012,5,2,0,29,0,23,59
24,937,2012,13,1,3,27,0,22,66
24,872,2012,117,21,27,500,0,425,1090
25,38,2012,128,63,59,800,20,2765,3835
25,65,2012,126,87,140,730,43,3131,4257
25,81,2012,123,35,36,337,3,1215,1749
25,105,2012,149,18,24,447,10,1310,1958
25,109,2012,94,54,72,272,20,2112,2624
25,136,2012,115,51,42,372,7,1564,2151
25,141,2012,35,10,10,92,0,513,660
25,205,2012,70,43,63,427,27,2252,2882
25,224,2012,118,56,91,1749,24,2922,4960
25,225,2012,58,28,44,774,14,1702,2620
25,228,2012,39,17,7,55,2,353,473
25,244,2012,156,29,41,411,23,1287,1947
25,290,2012,31,18,14,32,2,300,397
25,294,2012,345,53,67,408,32,1390,2295
25,372,2012,64,43,57,567,20,1388,2139
25,385,2012,105,49,63,612,51,1879,2759
25,412,2012,34,21,13,407,2,770,1247
25,428,2012,81,65,47,212,8,1272,1685
25,433,2012,29,32,30,138,1,611,841
25,459,2012,70,38,69,334,48,1537,2096
25,460,2012,180,102,74,470,28,1653,2507
25,476,2012,91,27,53,280,16,1381,1848
25,494,2012,105,73,36,276,21,919,1430
25,553,2012,84,17,22,73,5,301,502
25,565,2012,140,86,67,387,34,1851,2565
25,627,2012,137,25,43,251,16,770,1242
25,641,2012,59,42,45,122,2,752,1022
25,642,2012,50,18,19,100,1,733,921
25,693,2012,128,42,55,793,26,2839,3883
25,729,2012,75,41,43,181,4,700,1044
25,737,2012,128,65,23,575,2,1068,1861
25,753,2012,108,57,34,722,0,1553,2474
25,811,2012,42,12,9,97,4,395,559
25,829,2012,11,0,2,567,0,120,700
25,830,2012,12,1,3,319,1,118,454
25,837,2012,107,40,25,284,8,906,1370
25,872,2012,3427,1458,1542,14673,525,46332,67957
27,32,2012,107,18,45,262,8,758,1198
27,86,2012,39,25,9,128,2,485,688
27,92,2012,62,25,23,215,4,694,1023
27,114,2012,112,44,46,482,6,1120,1810
27,195,2012,122,27,52,599,5,1159,1964
27,196,2012,60,33,39,656,6,904,1698
27,197,2012,157,69,123,719,10,1987,3065
27,271,2012,48,17,24,193,2,487,771
27,274,2012,28,15,10,145,2,567,767
27,276,2012,67,32,40,195,2,626,962
27,278,2012,80,15,20,305,4,804,1228
27,280,2012,10,0,0,56,2,291,359
27,326,2012,46,14,37,163,10,570,840
27,348,2012,76,33,41,441,8,1027,1626
27,387,2012,98,29,38,339,3,1127,1634
27,442,2012,69,16,43,378,3,899,1408
27,464,2012,43,14,15,205,0,557,834
27,534,2012,56,11,32,177,4,549,829
27,562,2012,40,22,17,119,3,449,650
27,574,2012,81,23,20,267,3,758,1152
27,582,2012,55,18,35,183,3,527,821
27,666,2012,17,13,13,76,7,346,472
27,667,2012,106,44,45,489,4,1857,2545
27,736,2012,28,22,21,298,0,739,1108
27,756,2012,86,34,39,298,7,1639,2103
27,762,2012,73,23,52,542,7,1717,2414
27,766,2012,34,21,17,170,0,462,704
27,846,2012,100,23,23,213,3,755,1117
27,872,2012,1900,680,919,8313,118,23860,35790
28,12,2012,74,70,107,798,13,5488,6550
28,20,2012,188,129,243,3514,47,7820,11941
28,79,2012,50,56,96,216,4,2355,2777
28,83,2012,88,69,84,407,7,2941,3596
28,85,2012,59,21,35,505,20,3104,3744
28,112,2012,168,108,212,1580,32,6749,8849
28,116,2012,71,59,78,804,10,3871,4893
28,129,2012,118,67,41,402,16,3891,4535
28,145,2012,50,43,81,302,5,2643,3124
28,185,2012,63,59,96,579,6,3587,4390
28,187,2012,80,59,37,279,8,2900,3363
28,222,2012,47,14,101,993,19,3927,5101
28,245,2012,118,32,79,396,30,3084,3739
28,257,2012,38,32,67,114,5,1588,1844
28,286,2012,6,4,8,614,1,155,788
28,287,2012,2,1,1,84,1,42,131
28,293,2012,117,77,79,488,21,4645,5427
28,334,2012,107,92,63,312,19,3484,4077
28,379,2012,45,41,61,2988,10,3226,6371
28,380,2012,32,37,64,705,13,2085,2936
28,381,2012,75,39,96,756,11,4507,5484
28,382,2012,34,17,26,1378,7,2554,4016
28,383,2012,46,38,69,1452,0,3683,5288
28,384,2012,17,12,9,168,11,960,1177
28,391,2012,41,13,47,278,15,2086,2480
28,408,2012,91,81,91,406,5,3121,3795
28,413,2012,51,45,63,427,17,3755,4358
28,417,2012,72,27,33,302,16,2338,2788
28,444,2012,81,44,104,736,15,3581,4561
28,498,2012,96,45,82,709,5,3035,3972
28,499,2012,76,42,49,189,6,1969,2331
28,605,2012,107,53,129,505,11,3693,4498
28,651,2012,112,61,107,534,9,4646,5469
28,683,2012,56,137,80,195,2,2115,2585
28,718,2012,45,14,62,303,5,2010,2439
28,765,2012,51,19,95,650,6,3233,4054
28,792,2012,85,55,96,766,18,4804,5824
28,801,2012,45,29,69,186,4,1573,1906
28,871,2012,45,19,69,310,3,2786,3232
28,885,2012,156,149,190,1145,9,6335,7984
28,872,2012,2999,2049,3243,28731,478,133448,170948
29,259,2012,7,13,6,66,1,116,209
29,634,2012,2,0,0,12,0,17,31
29,815,2012,3,12,3,62,0,85,165
29,931,2012,2,9,1,48,0,63,123
29,872,2012,14,34,10,188,1,281,528
30,43,2012,51,11,47,180,1,2190,2480
30,171,2012,399,94,87,2800,12,16489,19881
30,172,2012,6,0,2,233,0,317,558
30,192,2012,79,9,41,551,1,4412,5093
30,193,2012,66,20,20,770,0,9481,10357
30,203,2012,190,40,152,754,8,10174,11318
30,239,2012,82,25,98,249,1,3287,3742
30,251,2012,163,16,97,369,4,5336,5985
30,266,2012,71,8,30,482,1,4197,4789
30,432,2012,189,19,17,737,3,7075,8040
30,441,2012,163,12,33,529,4,4069,4810
30,450,2012,44,4,49,204,1,2099,2401
30,506,2012,104,14,45,339,1,3693,4196
30,540,2012,218,30,83,682,11,5334,6358
30,541,2012,105,11,65,606,3,2471,3261
30,604,2012,100,10,42,286,1,3806,4245
30,614,2012,63,12,48,212,1,3734,4070
30,632,2012,31,9,8,112,1,1055,1216
30,672,2012,26,3,31,133,0,1262,1455
30,685,2012,67,6,33,193,0,2843,3142
30,723,2012,135,9,40,304,3,3058,3549
30,749,2012,100,36,79,296,1,5427,5939
30,750,2012,38,15,23,232,3,2018,2329
30,805,2012,105,11,43,323,3,3113,3598
30,851,2012,159,14,57,687,1,5867,6785
30,852,2012,108,22,45,376,5,3756,4312
30,855,2012,376,44,52,518,3,8031,9024
30,856,2012,182,3,7,114,2,1044,1352
30,857,2012,89,18,14,344,5,3109,3579
30,858,2012,108,21,62,336,1,4346,4874
30,859,2012,78,11,34,263,1,3652,4039
30,860,2012,293,26,41,510,1,4453,5324
30,869,2012,146,8,51,968,7,5866,7046
30,876,2012,5,0,1,86,0,124,216
30,877,2012,88,14,29,222,3,4129,4485
30,878,2012,48,7,22,351,3,2495,2926
30,908,2012,158,24,76,717,8,6727,7710
30,916,2012,311,78,202,841,4,9050,10486
30,918,2012,159,23,39,442,2,4839,5504
30,872,2012,4903,737,1945,18351,110,174428,200474
31,233,2012,28,35,11,59,5,305,443
31,316,2012,1,0,0,5,0,4,10
31,634,2012,21,29,16,68,3,416,553
31,799,2012,21,23,29,131,3,780,987
31,815,2012,35,30,17,91,5,596,774
31,895,2012,17,26,10,59,2,419,533
31,931,2012,38,50,35,234,12,1025,1394
31,872,2012,203,229,139,864,37,4792,6264
32,5,2012,323,58,321,4097,88,4473,9360
32,15,2012,327,64,298,1663,71,3383,5806
32,18,2012,229,52,223,1634,63,4193,6394
32,26,2012,67,12,69,178,9,876,1211
32,49,2012,53,13,102,200,18,933,1319
32,54,2012,161,19,121,371,25,1587,2284
32,55,2012,244,24,107,321,47,1794,2537
32,61,2012,173,18,80,352,19,918,1560
32,62,2012,83,27,116,304,38,1801,2369
32,67,2012,72,12,84,370,28,1041,1607
32,71,2012,33,12,53,101,5,382,586
32,73,2012,64,22,48,185,36,869,1224
32,80,2012,124,31,130,266,31,1514,2096
32,84,2012,265,86,265,976,61,3575,5228
32,91,2012,52,7,61,209,21,887,1237
32,117,2012,173,23,93,413,27,1185,1914
32,128,2012,156,43,160,487,19,2243,3108
32,143,2012,284,46,188,665,48,2323,3554
32,166,2012,39,11,34,162,14,783,1043
32,183,2012,44,31,43,172,22,468,780
32,202,2012,90,26,105,213,12,1076,1522
32,230,2012,60,18,67,236,29,1036,1446
32,267,2012,188,22,110,467,38,1643,2468
32,268,2012,114,9,71,358,26,1418,1996
32,269,2012,86,29,143,387,18,1618,2281
32,273,2012,134,14,106,357,34,963,1608
32,275,2012,112,35,118,211,41,1635,2152
32,279,2012,208,32,193,784,50,1829,3096
32,281,2012,33,3,14,1877,2,853,2782
32,303,2012,192,19,158,3303,17,2998,6687
32,305,2012,257,31,255,3020,41,3873,7477
32,306,2012,103,9,61,279,32,946,1430
32,312,2012,77,23,125,375,37,1821,2458
32,315,2012,234,52,232,1237,53,2769,4577
32,331,2012,63,25,46,117,17,580,848
32,337,2012,134,30,135,310,48,2348,3005
32,340,2012,105,17,84,403,18,1143,1770
32,368,2012,96,34,69,322,19,1109,1649
32,388,2012,78,15,68,206,40,885,1292
32,404,2012,114,15,115,290,51,1237,1822
32,409,2012,115,19,74,456,33,1319,2016
32,436,2012,84,12,86,176,27,1304,1689
32,439,2012,277,55,318,1881,56,4431,7018
32,440,2012,104,18,65,166,26,744,1123
32,458,2012,56,11,54,150,20,1011,1302
32,474,2012,187,34,182,490,51,1973,2917
32,513,2012,64,30,98,195,28,1283,1698
32,522,2012,33,14,25,91,7,527,697
32,532,2012,240,48,315,3004,32,7444,11083
32,543,2012,51,34,95,150,20,1174,1524
32,548,2012,45,16,48,142,20,520,791
32,549,2012,165,15,139,530,39,1512,2400
32,563,2012,222,41,155,979,34,3007,4438
32,564,2012,84,9,82,298,11,1051,1535
32,567,2012,448,54,287,2935,39,4221,7984
32,573,2012,30,4,7,65,24,645,775
32,577,2012,174,36,162,1046,28,2206,3652
32,591,2012,260,27,217,730,16,2465,3715
32,655,2012,124,15,65,434,17,1110,1765
32,675,2012,68,10,65,101,25,2027,2296
32,681,2012,113,7,64,234,12,838,1268
32,683,2012,138,36,116,382,24,1658,2354
32,697,2012,76,36,96,260,23,1283,1774
32,719,2012,58,18,83,114,28,1712,2013
32,724,2012,117,26,100,448,12,1402,2105
32,743,2012,148,18,101,512,27,2448,3254
32,757,2012,33,18,50,97,12,526,736
32,774,2012,157,27,130,287,51,1980,2632
32,784,2012,34,22,42,79,18,358,553
32,789,2012,32,22,48,109,8,488,707
32,804,2012,177,49,241,551,45,2297,3360
32,810,2012,38,21,31,138,17,656,901
32,831,2012,30,4,18,67,7,340,466
32,836,2012,124,26,67,420,15,1169,1821
32,896,2012,106,41,182,305,44,2005,2683
32,907,2012,121,21,99,822,35,2367,3465
32,872,2012,9777,1963,8878,46722,2244,128509,198093
33,19,2012,10,5,0,35,2,98,150
33,60,2012,5,8,1,10,4,46,74
33,161,2012,4,2,2,17,1,48,74
33,162,2012,3,3,0,16,1,62,85
33,226,2012,66,30,43,712,13,1325,2189
33,338,2012,128,47,106,757,10,1565,2613
33,610,2012,29,16,29,149,10,507,740
33,671,2012,11,2,10,80,2,151,256
33,676,2012,9,1,1,25,2,65,103
33,738,2012,3,2,3,23,1,79,111
33,848,2012,7,1,3,25,3,62,101
33,888,2012,102,30,95,585,22,1480,2314
33,901,2012,1,1,4,14,0,52,72
33,872,2012,378,148,297,2448,71,5540,8882
34,0,2012,248,118,497,1520,74,9308,11765
34,1,2012,232,244,419,1365,45,12065,14370
34,46,2012,85,36,77,1043,15,2641,3897
34,78,2012,98,35,84,264,26,2251,2758
34,94,2012,50,13,53,874,9,2447,3446
34,131,2012,299,49,76,442,23,2194,3083
34,134,2012,138,36,214,1414,20,4786,6608
34,146,2012,258,58,99,517,55,3687,4674
34,194,2012,142,92,179,305,25,2748,3491
34,210,2012,291,66,142,259,18,1949,2725
34,218,2012,44,10,47,326,2,1145,1574
34,346,2012,169,68,177,839,32,5149,6434
34,349,2012,99,56,132,542,16,4214,5059
34,350,2012,42,28,191,1220,15,4179,5675
34,351,2012,25,2,4,326,1,141,499
34,392,2012,273,163,334,1522,17,5552,7861
34,410,2012,53,21,21,119,6,491,711
34,465,2012,6,2,4,153,0,34,199
34,488,2012,239,68,271,5100,19,19673,25370
34,552,2012,440,158,290,449,7,4290,5634
34,590,2012,569,257,579,1007,39,10262,12713
34,602,2012,503,174,433,1306,46,9457,11919
34,663,2012,174,64,115,632,26,3989,5000
34,692,2012,87,65,196,493,31,4109,4981
34,695,2012,78,50,44,283,12,1374,1841
34,767,2012,28,0,7,431,1,190,657
34,793,2012,5,0,3,168,1,71,248
34,795,2012,38,21,123,881,3,1957,3023
34,898,2012,393,92,306,471,9,3941,5212
34,872,2012,5106,2046,5117,24271,593,124294,161427
0,153,2012,2,0,1,4,0,17,24
0,634,2012,5,4,0,20,0,86,115
0,815,2012,11,8,7,120,2,396,544
0,872,2012,18,12,8,144,2,499,683
5,165,2012,65,27,87,1847,5,1575,3606
5,872,2012,65,27,87,1847,5,1575,3606
7,208,2012,9,3,13,92,0,201,318
7,872,2012,9,3,13,92,0,201,318
8,213,2012,7,5,2,79,0,109,202
8,254,2012,1,0,1,5,0,30,37
8,872,2012,8,5,3,84,0,139,239
9,154,2012,0,0,0,0,0,178,178
9,157,2012,60,31,180,1551,4,1147,2973
9,198,2012,3,1,3,1,0,82,90
9,227,2012,960,706,3970,24355,134,24162,54287
9,259,2012,101,90,503,3487,7,3235,7423
9,262,2012,0,0,0,0,0,124,124
9,318,2012,13,4,27,643,1,149,837
9,359,2012,1,0,1,70,0,310,382
9,630,2012,15,5,28,408,0,601,1057
9,634,2012,42,14,153,1167,6,1318,2700
9,639,2012,114,78,510,2731,25,2445,5903
9,640,2012,97,64,357,2132,12,1880,4542
9,645,2012,156,67,572,2568,15,2966,6344
9,815,2012,58,70,245,2413,17,2242,5045
9,819,2012,115,116,538,3165,11,3095,7040
9,820,2012,95,87,399,1429,18,2057,4085
9,832,2012,1,0,0,0,0,5,6
9,931,2012,89,79,454,2590,18,2328,5558
18,521,2012,0,0,0,10,0,50,60
18,872,2012,0,0,0,10,0,50,60
26,443,2012,11,6,2,105,0,663,787
26,684,2012,45,7,17,646,0,2779,3494
26,872,2012,56,13,19,751,0,3442,4281
1,3,2013,168,61,65,665,12,5410,6381
1,35,2013,305,28,110,899,23,5548,6913
1,184,2013,133,31,52,680,13,4701,5610
1,204,2013,200,19,84,931,9,5805,7048
1,207,2013,285,138,192,6186,43,13148,19992
1,260,2013,139,74,63,1129,15,5359,6779
1,323,2013,2,0,0,251,0,48,301
1,324,2013,197,38,61,888,16,5826,7026
1,325,2013,95,28,46,1207,7,3495,4878
1,355,2013,265,101,131,4871,39,10948,16355
1,448,2013,190,57,118,1140,39,7292,8836
1,462,2013,202,100,114,1358,15,8818,10607
1,505,2013,102,58,54,913,14,5735,6876
1,511,2013,302,26,72,844,11,6340,7595
1,542,2013,260,117,90,1619,33,5973,8092
1,566,2013,205,64,44,1203,25,5513,7054
1,613,2013,198,77,118,1212,27,8659,10291
1,629,2013,209,26,95,1482,8,5506,7326
1,633,2013,173,49,54,1533,17,5836,7662
1,682,2013,178,39,65,962,8,5147,6399
1,711,2013,29,14,15,492,2,1699,2251
1,726,2013,127,37,25,282,14,1706,2191
1,768,2013,9,0,2,738,0,100,849
1,825,2013,84,42,26,508,3,4178,4841
1,868,2013,47,10,22,1032,7,1703,2821
1,913,2013,84,48,72,2562,12,6200,8978
1,915,2013,8,1,1,634,2,127,773
1,919,2013,87,32,30,466,8,2615,3238
1,920,2013,80,67,58,1584,8,4978,6775
1,921,2013,68,42,25,417,10,4356,4918
1,926,2013,106,52,63,600,20,4580,5421
1,927,2013,44,36,56,674,16,3614,4440
1,932,2013,152,123,96,1599,16,6512,8498
1,938,2013,4733,1635,2119,41561,492,167475,218015
2,39,2013,2,0,0,9,0,17,28
2,168,2013,6,5,11,56,0,111,189
2,248,2013,6,0,2,32,0,51,91
2,422,2013,4,0,1,7,0,29,41
2,429,2013,9,2,16,34,0,108,169
2,430,2013,8,2,3,51,0,100,164
2,528,2013,16,10,29,84,0,191,330
2,529,2013,3,1,3,17,0,54,78
2,658,2013,9,18,44,208,0,321,600
2,739,2013,4,3,9,31,0,62,109
2,785,2013,6,10,6,85,0,110,217
2,786,2013,4,0,2,19,0,44,69
2,787,2013,8,7,6,61,0,181,263
2,833,2013,5,5,0,29,0,70,109
2,834,2013,6,10,5,17,0,126,164
2,847,2013,0,2,1,14,0,30,47
2,867,2013,7,0,3,30,0,53,93
2,897,2013,2,0,1,1,0,11,15
2,938,2013,105,75,142,785,0,1669,2776
3,63,2013,45,20,53,176,1,473,768
3,87,2013,64,148,349,799,18,7219,8597
3,126,2013,0,0,0,0,0,7,7
3,137,2013,22,68,120,198,9,1148,1565
3,151,2013,1,0,0,2,0,55,58
3,152,2013,62,79,227,1044,12,3456,4880
3,180,2013,33,30,70,106,1,523,763
3,219,2013,35,92,147,383,3,1799,2459
3,243,2013,39,42,99,221,1,995,1397
3,246,2013,110,190,443,706,9,5399,6857
3,249,2013,87,65,149,819,0,2409,3529
3,281,2013,13,0,8,163,0,133,317
3,309,2013,137,73,136,457,7,1512,2322
3,311,2013,105,85,226,434,3,1991,2844
3,328,2013,81,103,451,3367,15,8145,12162
3,330,2013,14,60,90,203,2,1045,1414
3,332,2013,11,14,15,31,0,177,248
3,418,2013,85,79,197,709,0,2408,3478
3,431,2013,58,66,172,693,3,2318,3310
3,445,2013,38,8,58,148,0,385,637
3,447,2013,50,44,115,325,9,1868,2411
3,484,2013,67,32,103,351,5,890,1448
3,519,2013,57,59,134,275,3,1753,2281
3,580,2013,45,76,123,227,8,1400,1879
3,600,2013,23,5,33,72,3,129,265
3,603,2013,183,190,442,1133,23,5422,7393
3,612,2013,34,44,102,372,3,1495,2050
3,696,2013,4,9,5,1,0,66,85
3,788,2013,126,60,200,659,5,2323,3373
3,813,2013,124,99,251,753,15,2917,4159
3,832,2013,0,0,0,0,0,13,13
3,866,2013,114,77,201,706,7,1999,3104
3,886,2013,66,20,82,196,5,744,1113
3,938,2013,1933,1937,4801,15729,170,62616,87186
4,42,2013,87,52,114,352,12,2196,2813
4,45,2013,17,6,34,110,15,727,909
4,50,2013,382,19,59,495,28,2665,3648
4,58,2013,45,15,68,223,14,1674,2039
4,77,2013,104,33,87,241,28,1572,2065
4,96,2013,326,24,175,749,28,4017,5319
4,106,2013,269,39,173,784,26,3983,5274
4,108,2013,88,16,59,282,27,1388,1860
4,110,2013,168,51,147,621,19,2584,3590
4,120,2013,255,23,124,604,38,3844,4888
4,148,2013,118,16,77,564,9,2049,2833
4,217,2013,196,38,227,645,33,4535,5674
4,304,2013,257,45,208,1489,37,5780,7816
4,314,2013,92,11,125,414,33,3136,3811
4,393,2013,8,1,3,232,0,62,306
4,401,2013,237,24,62,165,19,1435,1942
4,405,2013,34,14,37,253,30,1608,1976
4,454,2013,120,86,164,457,21,2845,3693
4,456,2013,14,1,5,159,0,87,266
4,461,2013,143,8,73,215,13,2031,2483
4,479,2013,63,52,107,227,7,1372,1828
4,520,2013,135,9,40,168,11,963,1326
4,536,2013,104,14,87,290,17,2233,2745
4,537,2013,80,37,158,506,28,3853,4662
4,581,2013,883,25,260,828,65,6194,8255
4,589,2013,90,7,75,417,13,1593,2195
4,592,2013,233,43,382,2281,48,6034,9021
4,594,2013,15,3,6,351,0,231,606
4,611,2013,194,11,136,494,81,4824,5740
4,622,2013,63,10,36,93,16,1346,1564
4,625,2013,134,20,75,276,23,2461,2989
4,668,2013,407,76,544,5091,96,12088,18302
4,670,2013,33,2,26,785,3,256,1105
4,694,2013,292,56,111,372,21,3098,3950
4,735,2013,207,60,168,845,48,3441,4769
4,744,2013,120,14,100,254,10,2294,2792
4,751,2013,198,35,152,555,32,4830,5802
4,759,2013,385,16,199,837,69,3986,5492
4,777,2013,107,10,40,122,8,829,1116
4,778,2013,46,3,49,76,7,588,769
4,803,2013,125,26,220,937,24,3992,5324
4,806,2013,123,19,234,681,45,4288,5390
4,838,2013,70,34,144,403,19,2260,2930
4,905,2013,263,24,200,1186,61,3844,5578
4,938,2013,7330,1128,5570,27129,1182,125116,167455
6,68,2013,26,20,30,109,3,1027,1215
6,69,2013,36,55,144,362,4,1683,2284
6,71,2013,51,84,17,77,8,878,1115
6,101,2013,26,28,38,198,5,1190,1485
6,130,2013,113,96,305,1031,13,3589,5147
6,133,2013,92,6,17,20,0,183,318
6,216,2013,43,9,6,36,0,276,370
6,234,2013,30,30,33,206,0,890,1189
6,258,2013,99,106,108,1177,9,5393,6892
6,296,2013,26,32,26,88,0,694,866
6,317,2013,4,2,2,198,0,60,266
6,373,2013,54,53,51,156,2,1132,1448
6,402,2013,71,56,200,476,11,2656,3470
6,403,2013,69,88,68,147,3,898,1273
6,423,2013,29,30,33,135,3,1153,1383
6,435,2013,77,51,48,78,2,876,1132
6,492,2013,40,19,29,30,0,501,619
6,495,2013,58,57,78,324,4,1693,2214
6,496,2013,44,63,68,228,3,1235,1641
6,544,2013,32,49,116,371,8,1820,2396
6,588,2013,34,23,61,169,4,928,1219
6,617,2013,33,10,5,24,0,117,189
6,700,2013,136,90,163,642,5,2314,3350
6,709,2013,149,139,428,2038,11,6142,8907
6,716,2013,62,46,81,337,7,2333,2866
6,760,2013,54,71,19,210,0,1403,1757
6,835,2013,56,8,5,21,1,122,213
6,839,2013,48,59,56,179,3,1301,1646
6,938,2013,1592,1380,2235,9067,109,42487,56870
10,637,2013,58,48,50,935,0,1504,2595
10,817,2013,26,38,58,625,0,970,1717
10,938,2013,84,86,108,1560,0,2474,4312
11,7,2013,164,116,458,4705,20,15795,21258
11,8,2013,89,17,67,348,0,3529,4050
11,10,2013,7,4,6,19,0,212,248
11,30,2013,39,11,64,184,0,1931,2229
11,34,2013,44,12,76,353,1,2330,2816
11,113,2013,47,23,44,590,0,2052,2756
11,115,2013,83,17,109,585,1,3615,4410
11,189,2013,0,0,1,0,0,7,8
11,209,2013,39,14,81,475,0,935,1544
11,292,2013,30,22,71,515,0,6295,6933
11,343,2013,49,14,76,381,0,9741,10261
11,396,2013,79,27,64,574,1,3502,4247
11,419,2013,55,29,84,418,1,3512,4099
11,473,2013,60,14,72,222,0,4470,4838
11,515,2013,47,25,51,555,0,2132,2810
11,516,2013,40,28,35,380,0,1638,2121
11,568,2013,41,11,139,782,0,6523,7496
11,618,2013,16,7,24,77,0,603,727
11,624,2013,25,9,39,388,0,1276,1737
11,649,2013,84,62,104,759,0,4471,5480
11,654,2013,74,16,96,397,0,2980,3563
11,664,2013,23,19,74,408,0,3153,3677
11,679,2013,18,6,16,94,0,704,838
11,714,2013,62,14,63,1146,1,2286,3572
11,715,2013,52,30,83,582,1,3935,4683
11,841,2013,129,76,309,1990,2,21801,24307
11,842,2013,54,19,36,614,1,2518,3242
11,843,2013,62,18,71,443,0,2228,2822
11,845,2013,19,8,17,124,0,654,822
11,903,2013,54,19,82,1794,0,10837,12786
11,904,2013,83,25,72,410,0,2849,3439
11,906,2013,34,19,73,707,0,1880,2713
11,924,2013,13,0,7,278,0,83,381
11,925,2013,6,1,2,425,0,88,522
11,938,2013,1721,732,2666,21722,29,130565,157435
12,24,2013,22,17,67,297,3,704,1110
12,25,2013,32,24,159,845,1,1194,2255
12,119,2013,111,52,169,1188,20,2337,3877
12,270,2013,119,65,155,2189,22,2714,5264
12,272,2013,45,30,47,443,2,1407,1974
12,316,2013,20,2,9,436,3,680,1150
12,327,2013,159,82,263,5134,18,4073,9729
12,345,2013,117,61,114,1713,17,3410,5432
12,356,2013,0,0,0,0,0,649,649
12,407,2013,79,17,50,642,22,1218,2028
12,414,2013,88,38,100,1067,9,1621,2923
12,426,2013,45,26,106,522,4,1102,1805
12,449,2013,89,72,362,1488,12,2279,4302
12,512,2013,43,25,56,954,8,1549,2635
12,546,2013,58,28,69,563,9,1233,1960
12,571,2013,90,68,44,613,10,1602,2427
12,652,2013,94,51,66,851,12,1673,2747
12,653,2013,14,15,163,697,4,897,1790
12,656,2013,84,52,144,1153,14,1852,3299
12,732,2013,72,43,67,1005,13,1503,2703
12,734,2013,110,51,80,1194,17,1651,3103
12,802,2013,62,64,140,767,5,1787,2825
12,812,2013,142,50,69,1130,27,2152,3570
12,935,2013,68,38,273,613,11,1538,2541
12,938,2013,1763,971,2772,25504,263,40825,72098
13,57,2013,14,6,24,72,0,495,611
13,130,2013,16,13,51,118,0,933,1131
13,160,2013,8,19,14,112,0,541,694
13,188,2013,0,1,0,0,0,9,10
13,281,2013,0,0,0,5,0,15,20
13,331,2013,8,12,16,111,0,726,873
13,434,2013,43,33,61,257,0,2490,2884
13,477,2013,0,6,4,38,0,125,173
13,509,2013,14,29,29,124,0,813,1009
13,518,2013,1,1,0,3,0,82,87
13,556,2013,15,31,48,208,0,1529,1831
13,780,2013,24,32,49,319,0,1228,1652
13,800,2013,9,25,17,93,0,670,814
13,807,2013,5,17,16,179,0,668,885
13,894,2013,17,25,23,125,0,886,1076
13,938,2013,174,250,352,1764,0,11210,13750
14,36,2013,22,19,93,163,0,1129,1426
14,53,2013,12,5,14,33,0,268,332
14,74,2013,12,8,51,63,0,519,653
14,82,2013,25,19,95,184,0,1134,1457
14,142,2013,35,11,63,197,0,912,1218
14,199,2013,0,0,0,0,0,19,19
14,201,2013,0,0,0,0,0,30,30
14,255,2013,24,29,37,96,0,688,874
14,291,2013,13,5,29,78,0,428,553
14,333,2013,14,10,30,69,0,390,513
14,395,2013,102,50,96,712,5,3582,4547
14,446,2013,1,0,1,8,0,98,108
14,453,2013,19,20,27,140,0,972,1178
14,480,2013,18,12,15,26,0,320,391
14,508,2013,51,13,61,96,0,720,941
14,510,2013,30,19,54,107,0,580,790
14,526,2013,1,2,0,17,0,136,156
14,678,2013,25,20,27,55,0,679,806
14,686,2013,16,10,28,35,0,340,429
14,705,2013,2,0,0,2,0,16,20
